** Set No 1:
(1839.54311, 9771.65449)
(6762.38089, 8818.55847)
( 935.30867, 3046.13683)
(7004.08929, 8648.85033)
(9933.69092, 1238.26393)
(7727.67327, 6815.46297)
(2825.22923, 4631.26093)
(7890.02369, 5128.56475)
(3993.95670, 6289.18139)
(  70.58972, 4575.11857)
(5133.25790, 9693.71687)
(4444.08844, 9464.63753)
(5560.78401, 4868.94645)
(3112.87346,   66.69628)
(3059.19605, 5836.12835)
(9000.92868, 1977.80507)
(8473.02133, 8109.77510)
(4771.21554, 7730.65025)
(6207.92214, 6127.89827)
(6300.37560, 3746.58968)
(4507.19902, 7003.44377)
(2129.54374, 3632.68701)
(3921.35488, 8790.58329)
(5007.30719, 7037.45445)
(9740.07273, 8578.66798)
(4150.59638, 1804.87068)
(4321.96760, 8158.28969)
(7171.57359, 6004.12364)
(8235.99501, 2748.03481)
(8753.33882, 5562.92449)
(4919.40847, 1327.15976)
(9104.54689, 2695.12931)
(2160.67894, 5488.55498)
(8982.78873,   88.78910)
(5131.79877, 7408.00506)
(9648.86119, 5908.64968)
(9922.91725, 6519.89504)
(5498.81015, 5067.50408)
(3573.26134, 8796.15196)
(4317.90205, 2933.69786)
(6445.81542, 2144.35184)
(5110.44013, 8667.47264)
(5459.25106, 6372.56283)
(6281.61077, 6716.72837)
(2169.10646, 6412.63534)
(7582.30980, 6653.17270)
(7981.24275, 3050.29308)
(7675.16291, 3492.71808)
(9884.10493, 6279.51603)
(5439.72280, 2919.37594)
(4002.34439, 2580.34794)
(7207.08739, 8419.78987)
(1002.86751, 8913.40543)
(3998.95407,  235.93970)
(6925.39297, 3031.00012)
(2543.38518, 9256.43770)
(5363.11766, 1823.92958)
(1349.33000, 2492.23114)
(2085.10098, 6854.63459)
(8444.21150,  620.41560)
(1170.50192, 8971.55712)
( 513.65317, 2230.24894)
(2515.81075, 1956.17726)
(4129.68493, 3868.35716)
(4179.73564, 8523.34611)
(8513.53567, 9755.50256)
(9446.42389,  677.17430)
(5851.38357,  135.18212)
(7716.20421,  418.87193)
(9566.20027, 2614.71370)
( 374.06401, 6109.58409)
(3146.09373, 6572.35623)
(7639.57957, 4410.39748)
(2139.31574, 6729.40167)
(  68.03953, 7653.34256)
(9748.37088, 8324.06824)
(8851.01770, 1741.35023)
(2090.42475, 2974.41422)
(2355.66392,  231.76616)
(2638.47729, 1280.38067)
(2445.49627, 6127.16595)
(6617.53180, 5490.46703)
(3041.50171, 4078.85295)
(5202.25767, 3146.42449)
(5110.85590, 2202.56389)
(6247.40759,  519.75674)
(6811.59859, 4512.54737)
(2979.51658, 2866.69333)
(4875.11054, 2099.31640)
(4588.17863, 7053.70411)
(3474.25875, 3608.02830)
(2977.45758,  943.50451)
(9803.58407, 3318.57074)
(8072.75911, 3081.89734)
(1388.93338, 8185.08500)
(  25.75090, 5688.68694)
(8747.44002, 3561.79338)
( 419.69217, 3731.29000)
(8434.78275, 1023.63997)
(6149.78749, 2947.55895)
(5745.16494,  684.39104)
(9037.95922,   84.72531)
(3370.47057, 4721.48756)
(1438.68455, 9334.25978)
(2178.56923, 8436.07806)
(3102.32205, 9967.83856)
(2936.76130,  108.30402)
(7384.60545, 1517.49327)
(3284.86576, 1152.04743)
(5525.76047, 4493.41146)
(2553.47212, 3629.99522)
(6169.95440, 6595.75337)
(8126.39046, 3059.01031)
(3555.56526, 6652.23000)
( 962.35234,  617.44437)
(1879.01021, 1101.08559)
(4619.52840,  360.16688)
(5219.65321,  739.51771)
(1667.44583, 3853.72169)
(2110.56158, 8670.45382)
(3724.40390, 6763.17060)
(1349.66241, 3906.00072)
(6524.50103, 9353.81685)
( 968.10355, 8923.76982)
(9396.90221, 5615.14594)
(5407.39352, 3622.66932)
(9330.99335, 3770.96057)
(6904.16397, 2587.65337)
(3404.58147, 4308.82727)
(5841.15746, 7348.29869)
(9768.31825,  343.59405)
(1395.31437,  403.97874)
(6608.03867, 9123.87638)
(8198.59357, 3188.78998)
( 547.72103, 2797.05154)
(6924.43391, 5862.27708)
( 809.29341, 1167.44358)
(6722.51918, 2837.39753)
(3111.52370, 9114.01596)
(5246.78677, 4295.05145)
(7768.74914, 6578.03575)
(7656.37455,  584.89896)
(9741.21278, 9587.81213)
(9416.47469, 3375.07066)
(4492.29714, 6656.74979)
(8985.82454, 4688.77693)
(2423.94966, 6072.60032)
(5549.82914, 2553.70250)
(6390.12428, 6089.93956)
(3843.08103, 9890.47082)
(1329.06600, 1844.52938)
(2802.30271, 1479.35021)
(2408.78787, 9927.37464)
(7300.50602, 2369.76277)
(8246.10778, 3987.91701)
(2535.42647, 9935.05316)
(8738.11801, 2479.95508)
(8780.06042,  925.35882)
(2835.98898, 2720.51499)
( 150.39086, 4334.31593)
( 194.51347, 3801.04334)
(4805.16053,  670.73069)
(2046.81860, 4571.92473)
(5564.81579, 8314.22635)
( 882.19047, 1915.47896)
(9321.50252, 8034.27775)
(5545.96278, 8829.22391)
( 809.27351, 7464.92748)
(8233.94932, 1460.33416)
(1313.42108, 8352.87286)
(2519.90431, 9163.86876)
(5720.12199,  734.50310)
(7033.01767, 1901.47668)
(1942.34163, 9847.85378)
(7693.46336, 4853.93288)
(5205.21629, 3548.34177)
(2517.53828,  989.99981)
(5933.89025,  272.52589)
(6919.94129, 8515.74409)
(4059.05840,  182.04111)
(4169.25957, 1622.58426)
(4440.22321, 5020.23248)
(5193.74770, 9758.98509)
(7803.94646, 5426.91351)
(4287.99170, 2769.85111)
(9104.13801, 7982.06246)
(2437.07842, 6679.31775)
( 533.68939, 8087.15797)
(7953.39420, 7636.77337)
(9551.53057, 8943.25163)
(4912.20160, 9602.59383)
(3236.44597, 1347.75862)
(3475.65274, 4719.20248)
(9038.75876, 3807.34454)
(2610.91667, 3994.71629)
(8573.25388, 7552.17395)
(4936.61172, 9920.57793)
(5481.47598, 6437.17646)
(5472.75053, 1951.21101)
( 588.80810, 7428.87868)
( 922.92273,  392.87953)
(7591.49576, 3401.73986)
(3783.44981, 4180.57420)
( 331.05380, 6305.81960)
(6052.77200, 3265.88404)
(8348.25329, 5417.99675)
( 605.33332, 6895.45659)
( 856.15543, 2351.85026)
(4397.75042, 4928.79124)
( 531.42245, 1776.70023)
(6591.06955,  525.74588)
(7595.40290, 4384.20446)
(6401.42557, 9028.28133)
(1541.25317, 6541.28679)
(  32.43669, 9667.61220)
(2560.62111, 9281.07415)
(3396.18302, 3847.06270)
(7233.19059, 7808.90294)
(7495.63257, 6182.57845)
(3364.63968, 1538.34942)
(6319.89463, 2226.97869)
(6993.34046, 3822.62763)
(2894.69418, 9860.67559)
( 533.39205,    9.58942)
(7733.97953, 9700.72996)
(4781.33918, 2223.95401)
(5354.58939, 3561.74937)
(9086.20094, 9368.28035)
(8744.41909, 8996.27970)
(3367.19596, 1234.59177)
(8715.54640, 2248.97845)
(2860.81524, 6331.44821)
(4927.28795, 1577.99983)
(1488.66557, 4056.65455)
(8030.17698, 7828.66517)
(2559.76064, 3183.68507)
(7860.36418, 9388.62417)
(6155.71732,  280.29134)
( 904.96465, 4210.36651)
( 994.56593, 3640.65387)
(1362.38278, 2456.06984)
(4828.65974,  587.82943)
(4037.67212, 9501.42176)
(1504.42804, 8591.13269)
(4041.49006,  529.18844)
(4696.48596, 3543.48647)
(7802.23603, 4749.94316)
(8025.87834, 1756.66161)
(2254.46759, 9406.51163)
(8782.00108, 5757.71818)
(4232.70920, 1150.33023)
(7790.01092, 7807.85507)
(  78.28396, 5122.05085)
(1100.29425, 9215.25947)
(6257.81213,  125.37283)
( 123.83954, 7976.44124)
(5395.53785, 1652.21662)
(5597.11756, 2055.92859)
(8537.65926, 3199.00120)
(7332.33991,  702.09151)
(3695.35620,  307.91820)
(6093.73568, 1597.24827)
(2754.21914, 1073.75012)
(6137.74557, 7353.10313)
(3691.30770, 1475.90520)
(6964.80664,  887.95341)
(2707.07223, 3826.99549)
( 652.65568, 5559.99530)
(1357.89679, 1873.41645)
(6775.85804, 2581.44430)
(7066.03110, 6640.02972)
( 363.51957, 5201.08536)
(1487.19845, 2980.19607)
(9606.92005, 6418.24804)
( 132.18069, 7974.03497)
(9101.05886, 4579.10232)
(8367.19646, 8811.94107)
(1288.87853, 9106.55239)
(3458.90598, 9607.01881)
(3474.19229, 6827.90491)
(9683.39006, 3699.24064)
( 279.11009, 7889.87232)
(3684.46707,  445.77548)
(1744.02177, 9088.36384)
( 245.22787, 3236.07291)
(5402.96186, 1590.91323)
(4427.68349, 8526.93194)
(6614.44658, 9492.47110)
(4638.93467, 4061.91854)
(5187.63876, 5420.69369)
(2598.29302, 8121.14480)
(7915.96393, 9494.74033)
( 408.29155,  641.55518)
(6015.06032, 8341.98803)
(1973.54527, 1354.50932)
(3659.22244, 1589.95941)
(5864.93317, 9706.59575)
(8820.24950, 4276.15376)
(9392.59196, 6261.24115)
( 434.88804, 4956.35774)
(9129.72359, 5522.83199)
(6561.81648,  942.40576)
(1420.23927, 5681.69709)
(6636.38594, 4063.25116)
(7506.77382, 1647.44579)
(7191.10050, 2618.59676)
(1831.62204, 3919.79371)
(4482.08126, 7782.22713)
(8791.66441, 7340.15154)
(9346.52910, 5612.57322)
(2769.36401,  573.88920)
(9313.46051, 9040.93285)
(8615.43339, 9292.33242)
( 499.76262, 7733.16043)
(4924.78448, 3455.18769)
(7145.87630, 7558.52705)
( 425.89318, 1838.23027)
(9780.18051, 5549.84775)
(4594.71772, 5007.73316)
(3948.41919,  701.86046)
(7207.84074, 1312.25601)
( 204.27731, 5730.22999)
(7965.50215, 9144.05005)
(2629.47607,    1.44620)
(6543.72080, 2716.47944)
(7536.52650, 9244.27145)
(5475.70843, 7910.49789)
(6204.54173, 3366.28294)
(3116.30419, 9362.36169)
(5508.27852, 9724.45358)
(1609.16177, 9896.39868)
(8122.84174, 5536.59189)
(5254.94891, 8650.79508)
(9621.25073, 9770.86861)
(7969.82742, 4801.00317)
(3229.33294, 1813.53244)
(4626.99879, 9654.50987)
(4262.17733, 1490.32189)
(9990.11777, 1072.35377)
(5338.64156, 2604.95808)
( 675.88968,  666.91072)
( 355.17795,   58.50605)
( 124.18470, 6032.11288)
(9897.50292, 8826.27330)
(3907.51873, 7381.40966)
(3278.40759, 1594.30849)
(2877.76034,  400.41205)
(2712.26368,  695.45751)
(4626.44720, 4865.31064)
(3271.55334, 9135.31542)
(9526.10725, 1634.79055)
(8218.01124, 4961.31518)
(6223.49030, 8992.31513)
(3060.73587, 3003.57390)
(2871.64317, 2997.28256)
(3265.89058, 8104.01604)
(4616.26438, 5497.70745)
(9927.38270, 4350.67713)
(4892.79943, 7763.71585)
(4905.17266, 5546.98911)
(7944.24890, 7320.28302)
(1947.63235, 3171.23128)
(2635.67736,  489.28604)
(3136.63621, 9419.22950)
(3119.92875, 3395.08244)
( 628.83438, 4573.76928)
( 200.06643, 9744.46596)
(2113.82540, 9907.08521)
(8337.57704, 4560.99382)
(4669.70552, 9598.17526)
(7171.38400, 9235.31648)
(5768.74609, 7734.58236)
(3141.24329, 4747.28629)
(2070.70593, 9368.67638)
(6350.10017, 6722.25757)
(6338.56247, 7811.35327)
( 153.50648, 8103.13504)
( 321.19839, 3871.47292)
(6130.21194, 2651.36453)
(6769.85868, 6587.23021)
(5066.55887, 5234.20436)
(6889.95057, 9146.06148)
(5378.32627, 2912.25185)
( 477.02470, 8152.56552)
(3997.18113, 4210.34663)
(4745.54709, 9179.31796)
(1164.91694, 2636.60449)
(4431.33133, 6623.34323)
(9807.16962, 4508.48386)
( 133.26841, 1291.40242)
(2199.31618,  451.42309)
(4057.25690, 4850.14204)
(1490.78386, 4554.73028)
(2335.00382, 6302.54620)
(3320.00423, 5101.04277)
( 912.62642, 1990.01378)
(3230.76959, 6029.82292)
(7638.75891, 7269.78753)
(8891.75948, 8851.98815)
(6629.12684, 4980.33941)
(2224.52534,  601.91899)
(2244.31982, 3082.71401)
(5461.23156, 4594.72951)
(9089.76152, 1453.72478)
(6881.97313, 7250.82324)
(1331.63690, 5707.27718)
(6522.49938, 6056.39905)
(9319.80496, 4132.99998)
(9496.69469,  847.71117)
(4018.49190, 2366.74042)
(4744.17721, 3038.53263)
(  67.82137, 9245.38207)
(9991.89780, 5154.40421)
(6434.00881, 6448.82444)
(9509.63140, 6093.89842)
(9553.30902, 3994.86640)
(9842.77406, 5906.26656)
(7634.57224, 3428.10983)
( 121.86941, 7556.47432)
(6357.53316,  631.90819)
(7776.80959, 2142.77977)
(5588.71534,  592.76162)
(7524.66420, 8338.63764)
(3934.10952, 7159.45601)
(1353.61427, 6449.86346)
(2957.53966, 1864.63804)
(9891.47726, 2409.62931)
(5715.90267, 7214.39996)
(1025.82884, 7277.99852)
(4897.23163, 1501.84571)
(9933.74135, 3369.35543)
(4294.79820, 4163.49892)
(5782.67385, 9000.22091)
(3610.23334, 2972.80191)
(4280.06604,   31.58709)
( 650.91528, 6952.84644)
(1977.70243, 7874.04531)
(6871.63505, 1790.87023)
(7777.92878,  430.62266)
(1907.81896, 7749.93922)
(9442.32026, 4571.38107)
( 257.34984, 3598.62918)
(8069.41387, 6165.47532)
(8590.29718, 3917.41159)
(1486.63455, 6440.50600)
(5300.63166, 1290.83635)
(8292.56168, 1495.64604)
(4861.26177, 9357.49683)
(7889.19382, 5164.15559)
(8303.50204, 7465.15298)
(8259.89072, 4102.54673)
(7714.34042, 2766.27853)
(2477.18278, 7977.79489)
(7029.64628,  989.68806)
(6965.65556, 6930.63603)
(3598.71774, 2836.79417)
(9398.63366, 3112.13305)
(5005.34082, 8976.42772)
(1773.40121, 3022.32769)
(3452.79036, 2950.05531)
(4688.21538, 2623.94316)
(5654.97646, 7949.60966)
(2135.37963, 7760.73767)
(9623.19838,  393.04316)
(2228.16661, 8279.25079)
( 997.73884,  498.10746)
(8195.38775, 5434.32949)
( 645.79477, 7642.74577)
(5705.93074, 8652.95245)
(2132.00731, 6200.88539)
(7126.59182, 9537.52221)
(2365.11624, 5755.29679)
( 670.05866, 8108.92770)
(1234.03744, 8114.58731)
(2555.89868, 8721.32249)
(6368.91673, 2399.27973)
(3285.94052,  824.70766)
(7297.48843, 8612.32191)
(4926.43784, 2808.04348)
(9214.32833, 9572.26047)
(4892.92855, 5524.75982)
( 340.35586,  862.70669)
(3149.71650, 5784.17297)
(8422.20877, 8539.60798)
(3964.41468, 9086.45567)
(1305.87594, 4738.23336)
( 399.01047, 5185.45442)
(3716.24209, 2034.66938)
(9572.42410, 9682.77943)
(7383.96203, 8442.01620)
(9395.55088, 9788.24110)
(4483.35060, 6259.35899)
(2958.28860, 2625.84390)
(4979.73425, 9641.98834)
(5039.07401,   21.18817)
(6931.98422, 7724.22546)
(6310.96082, 4575.27456)
(5055.70779, 2401.60532)
(4734.29210, 8011.34321)
(6924.84806, 2467.05806)
( 354.53340, 4275.52258)
(8074.20099, 8696.12024)
(9264.84963, 6678.70019)
(6962.63080, 7689.09745)
(4846.52368,  486.17360)
(8266.52438, 5803.49378)
(9566.32869, 9793.27549)
(8295.29633, 8347.90889)
(8588.48829,  269.30953)
(9455.51601, 3358.99919)
(7249.86312, 7408.77374)
(1637.50168, 3745.98530)
(8050.52987, 3297.99054)
(7157.98244, 6362.58575)
(9227.92646, 3586.90006)
(2464.70373, 1654.13817)
(6211.25580,  349.91666)
(4193.61093, 2928.06664)
(9293.85540, 5826.38710)
(9366.51594,    8.74408)
(5714.75631, 6650.33286)
(9526.91276, 8063.18548)
(2006.67022, 8110.79399)
(6433.87948, 8721.90212)
(2946.15895, 3228.24000)
(2568.76202, 7269.63388)
(6732.75643, 1989.14442)
(3156.61027, 6643.57318)
(2127.32759, 1949.97321)
(7664.09121, 6252.07543)
(2195.96856, 2603.46162)
(7807.88320, 1214.75547)
(1034.26202, 2394.21179)
(5992.30606, 5525.24114)
(4387.72009, 9077.26809)
(2792.22002,  850.76598)
(2437.76744, 1232.48186)
(4606.98452, 1208.15867)
(3188.62062, 1179.10713)
(2933.53711, 2593.68387)
(7868.95146, 7279.21476)
(4841.41739, 5794.57918)
(5553.22307, 6675.15339)
( 179.82309,   73.02349)
(2811.11257, 7875.42340)
(4806.55982, 5188.66086)
(5609.44522, 6284.97155)
( 701.00112, 9313.69711)
(4919.58308, 4770.05943)
(3207.94880,  794.97572)
(4524.22473, 5654.48738)
(2856.54522, 2430.32946)
(9371.08919,  163.11387)
(4208.15613, 7951.89803)
(5486.97325, 6260.23239)
(7009.40884, 1746.98754)
(7944.18821, 6074.52308)
(5561.33408, 4497.44168)
(1662.39068, 9658.92755)
( 662.82876, 9381.38842)
( 932.35077, 2702.94274)
(4746.41873, 5756.60417)
(7464.20184, 1996.46373)
(4896.56883, 9832.64695)
(3491.24344, 3938.45273)
( 325.55362, 4739.28187)
(6001.37852, 8190.34606)
( 579.16387, 5611.62579)
( 521.78084,  693.25540)
(8254.29512, 8837.82199)
(8048.41062, 7699.66120)
(5332.72635, 8452.95044)
(6690.50441, 5214.42894)
(5370.16213, 6813.26650)
( 391.18563, 6296.63321)
(4726.88131, 1147.75197)
( 688.85540, 2042.79951)
(4786.09454, 2359.35792)
(3900.04245,  753.82775)
(3678.38699, 7536.19997)
(5332.89961, 3781.99334)
( 415.37888, 3033.36633)
(4181.55987, 5861.06730)
(6533.00906,  698.88690)
(7605.07013, 2341.73288)
( 354.60948, 5842.79717)
( 160.64397, 5686.12313)
(6806.20542, 1886.12989)
(5239.48863, 8819.43768)
(1351.24053, 3277.05025)
(8444.47345, 3493.24228)
(  59.19042, 5224.24763)
(8952.42835, 7684.19432)
(9082.29942, 6073.08242)
(3819.87110, 7233.57509)
(5886.93421, 5737.87847)
(1919.48167, 3427.15634)
(1470.81648, 1504.14541)
(8735.65736,   21.56279)
(7494.66528,  727.40041)
( 600.99318,  342.43723)
(4766.53844, 8480.65499)
(7121.55490, 7511.35282)
(9839.43593, 7040.51751)
(3517.32272, 8602.56054)
(4617.48684, 3252.25866)
( 395.20054, 6587.29749)
(9813.31301, 9277.07225)
(7075.50019, 2292.52522)
(6858.92292, 2000.15917)
(6008.83187, 2282.60429)
(4444.75830, 6466.14809)
(  48.83402, 7566.55561)
(5246.28265, 9108.76229)
(1387.20947, 2340.19786)
(5594.75907, 7254.52650)
( 811.03525, 1591.59041)
(5858.64384, 2405.70694)
(8608.33546, 1329.85458)
(2124.27189, 6145.55639)
(3926.42357, 5441.58081)
( 399.28865, 9159.34091)
(7678.53315, 8735.67771)
(3009.54326, 5827.50211)
(5197.77154, 6606.65410)
(3119.92145, 9122.70775)
(8753.45018, 7927.96745)
(7381.86818, 3130.43291)
(6773.35573, 9281.21054)
(8595.10874, 3413.10180)
(6156.54633, 5433.55648)
(9968.34999, 8650.71245)
(6414.77199, 3095.01044)
(  73.50035,  516.25952)
(9546.62911, 2418.66877)
(2910.22316, 2582.15519)
(7527.08281, 3451.31971)
( 632.39399, 3204.24619)
(  85.99981, 2798.36414)
(7435.30298, 1792.90939)
(9052.85279, 9136.17170)
(1862.21001, 2656.10169)
(1960.77259, 4886.63415)
(1361.12200, 5687.13085)
(6831.64114, 5362.81051)
(7307.43242, 8570.30592)
(2104.92941, 6001.20846)
( 905.32020,  890.50847)
( 526.50919, 2915.37726)
( 390.58522, 6558.13134)
(3479.67092, 1937.13662)
(7779.84572, 7298.70528)
(2719.10764, 6555.90177)
(9045.80198, 6606.93881)
(9759.63042, 5723.20588)
(5045.53312,  527.77699)
(9274.90513, 8358.66337)
(1788.55175, 8902.48284)
(1777.50815, 2575.25878)
(7703.62058, 8305.63012)
(2580.12069, 4135.98124)
(2448.08670, 5799.28984)
(8578.69264,  460.47356)
(6500.76658,  843.58398)
(1751.92382, 3619.49805)
(3289.17071, 1228.16781)
(8437.42886, 8186.66667)
(5924.13135, 7727.09557)
(6423.46192, 7561.02021)
(8749.65329, 1329.91337)
(7686.09804, 5430.68500)
(9863.08350, 6364.71405)
(3205.28155, 7416.97518)
(4520.44993, 2604.27874)
(7709.16828, 1619.94573)
( 914.09543, 9534.32408)
(6424.70158, 5780.54997)
(9194.49255, 6363.25742)
(2953.38266, 3081.18790)
(1805.38984, 2065.74209)
(7244.70460, 8225.57371)
(8211.21324,  777.75626)
(5305.74348,  370.50005)
(9917.89991, 9198.72766)
(7763.90616, 9726.20264)
(2323.12101, 4306.71158)
(2690.85842,  198.68304)
(8379.10401, 1655.47199)
(9199.16718, 1316.47838)
(5311.03682, 6797.71643)
(2239.20822, 8866.01380)
(9706.30128, 4966.62686)
(5752.40812, 5153.81158)
(8174.54775, 7048.21670)
( 877.90010, 6620.46918)
( 475.88648, 3089.93629)
(8263.19294, 8650.46315)
(9524.24408, 8116.34265)
(8695.46942, 4853.47567)
(7995.18839, 8860.53260)
(4248.63874,  837.07743)
(4402.30096, 4170.43688)
(2932.29183,  547.24592)
(2453.43490, 6311.96011)
(3432.21918, 6622.33653)
(6257.96587, 5166.33930)
(2948.16699, 4887.76415)
( 528.40609, 2406.98995)
( 363.02246, 7112.79383)
(9304.51881, 8141.49531)
(9018.63936, 5457.48304)
(8925.33844, 8217.28578)
(8227.02302, 6656.95030)
( 984.26123, 6414.94704)
( 311.61552, 3921.79685)
(8824.64277, 2090.98577)
( 451.93561, 9777.63802)
(6768.10240,  482.27049)
(9895.84242, 3623.34955)
(4714.99768, 9847.26118)
(9207.20924, 3656.77019)
(2016.30184, 6894.52245)
(7132.80842, 3998.24316)
(3588.38107, 9536.91667)
(2400.72526, 4336.52266)
(8126.93102, 3910.25707)
( 303.63020, 1228.20759)
(2973.60434,  808.09056)
(3273.76266, 7301.00897)
(2698.61860, 5209.67817)
(4822.48574, 7042.79615)
(8784.90805, 1416.12234)
(9195.79223, 5602.50993)
(5934.13946, 5459.98697)
(4888.15999,   85.66621)
(6462.18533, 5916.64673)
(8760.66188, 1196.32257)
(8011.41073, 4020.98788)
(8925.26182, 6759.01056)
(1379.39204, 4080.97843)
(8785.73640, 7648.28884)
(4648.45882, 5580.01613)
(1666.67737,  960.20012)
(6997.70923, 9072.84774)
(5315.55433, 4879.06807)
( 588.91733, 9005.25060)
(8228.81952, 4624.70112)
(1740.01844, 7925.55378)
(5231.56320, 9109.21498)
(3234.61992, 8206.46988)
(8031.23980, 3489.32920)
(8063.25354, 9358.59334)
(7569.49678, 3669.12523)
(1151.85130, 1292.32076)
(8912.16204, 4989.90361)
(9705.19008, 6472.83014)
(6145.95530, 8837.91249)
(4677.81725, 6813.15414)
(4291.50180, 7707.36174)
(5582.23678, 4363.26685)
(7595.75479, 1375.27838)
(8353.89656, 8378.49865)
(8732.93248, 4276.39983)
(1314.78919, 5188.48273)
(1421.60317, 6910.43828)
(7412.23798, 1438.22729)
(9756.56355, 2170.69920)
(1856.71089, 5735.79729)
(1157.66844,  852.16412)
(3042.26563, 8516.48440)
(6253.79077, 9278.80290)
(1205.50174, 5021.22594)
(8248.60190, 5984.00962)
(3663.65166, 1687.43471)
(6355.88116, 3684.70386)
(7669.71825, 1963.28561)
(2745.57690, 7408.77755)
(1932.32330, 3581.89376)
( 107.85730, 9567.20702)
(5670.20570, 5669.71861)
(7420.90736, 8006.29308)
(9706.06342,  713.90709)
(4799.24010, 3632.12955)
(7551.70921, 3376.19133)
(4402.80787,   68.54488)
(5696.26899, 5416.33679)
(3303.21644, 8991.39839)
(1381.41982, 3576.03457)
(5931.85729, 1276.25716)
(3032.42898, 5174.51949)
(8275.79059, 5903.11319)
(3211.02398, 4380.08493)
(3340.72921, 5680.95527)
(6465.88420,  647.05907)
(7566.48405, 1286.62952)
(4778.81586, 9645.69359)
( 858.75266, 2856.58620)
(1439.43270, 6162.81387)
(8692.14591, 1426.73177)
( 128.43509, 7913.95940)
(3342.86220,  884.75792)
(9749.34132, 8983.14503)
(2725.43601, 4780.95498)
(7120.79394, 1694.25577)
(9536.50386, 1337.65841)
(9026.32800, 6118.48388)
( 449.54285, 4304.11786)
(2315.75422, 7135.10617)
(4958.05765, 6922.71957)
(5762.07533, 9988.28483)
(6130.70096, 1204.13112)
( 200.11908, 6620.47805)
(1020.33747, 4953.08431)
(4107.83964, 6713.42281)
(6760.06549, 4543.14174)
( 238.49985, 9330.55278)
(9482.73519, 2307.94525)
(5171.71750, 3330.10191)
(7116.51402, 3598.07743)
(7723.62138, 7306.03446)
(3837.56658,   46.80979)
(4041.13007, 2714.33258)
(3501.92987, 2394.65279)
(6902.62890, 7055.06416)
(1732.18463, 8341.76221)
(4257.09253, 7506.04481)
(1500.53459, 8328.89946)
(7355.95798, 9241.79645)
(5028.42304, 4891.77942)
(1966.82616, 6821.89668)
(5613.83257, 9290.28492)
(7105.33005, 1495.70515)
(6600.92917, 2483.16513)
(4481.27755, 2045.84102)
(1122.72481, 6200.47693)
(8427.43754, 1880.67821)
(5475.95279, 3860.16500)
( 464.11000,  486.51500)
(1028.36178,  381.82467)
(4849.87918, 3062.96560)
(4412.15158, 4569.82474)
(1478.72339, 8190.51204)
(3423.29168, 7669.61078)
( 305.90836, 9717.04247)
(6524.97354, 6945.15390)
(7119.87200, 5700.60070)
(7144.47002, 3682.14139)
(3924.55874, 4208.44909)
(  56.18404,  890.65814)
(8456.43845, 3047.95271)
(6059.69176, 7162.73607)
(6432.70680, 8092.67115)
(2890.09413, 9634.30155)
(7011.92610, 2767.44108)
(4839.00962,  807.67937)
(6645.63738, 9469.12286)
( 918.05805, 1109.96293)
(9009.23597, 2225.07283)
(1562.69820, 1494.19556)
(9022.67025, 8729.29515)
(6852.79746, 8134.44648)
(7106.28703, 9046.61850)
(5017.33120, 4322.51292)
(5764.41504, 7738.13112)
(8594.11923, 3043.11235)
(4349.04313, 5936.49954)
(7031.52913, 7386.07517)
(9428.21239, 9987.69073)
(8747.58570, 4948.18649)
(7568.51147, 3675.99697)
(2702.94425, 6683.96536)
(4538.32787, 1762.17011)
(9397.70288,  283.81379)
(9948.27164, 3589.84464)
(3868.04097, 3089.60452)
(9167.45868, 6853.33410)
(8737.18733, 9801.91856)
(4989.10029, 3270.26772)
(3666.23998, 5789.78735)
(9966.11646, 9865.42688)
(8653.87349, 7682.92986)
(6597.25274, 1847.53184)
(2549.98170, 9108.11706)
(6616.44790, 5648.62253)
(4876.82741,  925.44122)
(2522.96419, 3596.06080)
(8592.27764, 2126.90101)
(4187.05774, 4900.07906)
(3783.22501, 9678.86070)
( 875.73360, 1165.18986)
(7443.30830, 3021.57424)
(4365.39346, 8471.65538)
(2467.56040, 1683.11848)
(1942.95144, 2223.61559)
(9787.63190, 2521.70471)
(9044.25768, 5423.35805)
(1174.74582, 6479.49105)
(  38.43592, 5806.60370)
(6653.56591, 3412.65273)
(2239.00789, 2361.57718)
(9698.66476, 7556.60762)
(2607.43805, 7155.01751)
(5426.30368, 5491.93990)
(8812.00752, 4101.17452)
(1847.74371, 3095.69809)
(6314.67855, 2335.23246)
(1916.32976, 7894.39240)
( 980.89064, 8190.48670)
(4579.10056, 8479.14820)
(2341.98100, 6428.99412)
(6334.69405, 3200.12251)
(6087.20219, 8338.30661)
( 902.83588, 6226.42182)
(5622.06052, 1582.28760)
(3526.71005,  239.40809)
(1601.97735, 4281.90422)
(8158.02921, 1521.41410)
(5235.03319, 3702.27574)
( 315.63863, 5008.53508)
(5844.82139, 8135.15016)
(5761.99955, 3995.29873)
(5694.20796, 9091.37345)
(5307.91818, 1610.66370)
(5393.05277, 9755.80419)
(9034.39703, 8928.92871)
(1347.72139, 4807.51682)
(9011.50665, 7635.78201)
(2657.47295, 6171.03146)
(8197.68543, 3538.85778)
(8622.58308, 9039.69148)
(4618.89607,  893.80840)
(9601.32432, 2600.20911)
(4155.57885, 6511.04088)
(3337.68692,  287.78213)
(2306.36125, 6914.90695)
(6078.99855, 5114.08351)
(5150.99473, 1446.27822)
(2812.35677, 6635.80623)
(2401.00863, 9131.07545)
